Riviere,Truite,Vairon,Ombre,Gardon,Perche,Sandre,Chevaine,Brochet,Lotte,Carpe,Silure,Année,
Grande Eau,408,30,0,0,0,0,0,0,0,0,0,2021
Grande Eau,630,0,0,0,0,0,0,0,0,0,0,2022
Grandsonnet,2,0,0,0,0,0,0,0,0,0,0,2020
Grandsonnet,6,0,0,0,0,0,0,0,0,0,0,2021
,,,,,,,,,,,,2022
Grenet,109,417,0,0,0,0,0,0,0,0,105,2020
Grenet,108,291,0,0,0,0,0,0,0,0,0,2021
Grenet,25,60,0,0,0,0,0,0,0,0,0,2022
Greny,2,0,0,0,0,0,0,0,0,0,0,2020
Greny,7,0,0,0,0,0,0,0,0,0,0,2021
Greny,1,0,0,0,0,0,0,0,0,0,0,2022
Greyle,1,0,0,0,0,0,0,0,0,0,0,2020
Greyle,1,0,0,0,0,0,0,0,0,0,0,2021
,,,,,,,,,,,,2022
Gryonne,375,0,0,0,0,0,1,0,0,0,0,2020
Gryonne,335,0,0,0,0,0,0,0,0,0,0,2021
Gryonne,288,0,0,0,0,0,0,0,0,0,0,2022
Petite Gryonne,22,0,0,0,0,0,0,0,0,0,0,2020
Petite Gryonne,26,0,0,0,0,0,0,0,0,0,0,2021
Petite Gryonne,9,0,0,0,0,0,0,0,0,0,0,2022
Henniez -Trémeule,6,0,0,0,0,0,0,0,0,0,0,2020
Henniez -Trémeule,12,0,0,0,0,0,0,0,0,0,0,2021
Henniez -Trémeule,4,0,0,0,0,0,0,0,0,0,0,2022
Hermenches,1,0,0,0,0,0,0,0,0,0,0,2020
Hermenches,8,0,0,0,0,0,0,0,0,0,0,2021
,,,,,,,,,,,,2022
Hongrin,434,0,0,3,0,0,0,0,0,0,0,2020
Hongrin,393,0,0,0,6,0,1,0,0,0,0,2021
Hongrin,286,0,0,0,0,0,0,27,0,0,0,2022
Petit Hongrin,95,30,0,0,0,0,0,0,0,0,0,2020
Petit Hongrin,59,0,0,0,10,0,3,0,0,0,0,2021
Petit Hongrin,25,0,0,0,0,0,0,0,0,0,0,2022
Irence,4,0,0,0,0,0,0,0,0,0,0,2020
Irence,41,0,0,0,0,0,0,0,0,0,0,2021
Irence,1,0,0,0,0,0,0,0,0,0,0,2022
Isenau,9,0,0,0,0,0,0,0,0,0,0,2020
,,,,,,,,,,,,2021
,,,,,,,,,,,,2022
Jougnena,306,0,1,0,0,0,0,0,0,0,0,2020
Jougnena,231,30,0,0,0,0,0,0,0,0,0,2021
Jougnena,432,23,0,0,10,0,0,0,0,0,0,2022
Joux Noire,1,0,0,0,0,2,2,0,0,0,2,2020
,,,,,,,,,,,,2021
,,,,,,,,,,,,2022
Laret,1,0,0,0,0,0,0,0,0,0,0,2020
Laret,9,0,0,0,0,0,0,0,0,0,0,2021
,,,,,,,,,,,,2022
Lavasson,17,0,0,0,0,0,0,0,0,0,0,2020
Lavasson,13,0,0,0,0,0,0,0,0,0,0,2021
Lavasson,6,0,0,0,0,0,0,0,0,0,0,2022
Lembe,113,0,0,0,0,0,0,0,0,0,0,2020
Lembe,70,0,0,0,0,0,0,0,0,0,0,2021
Lembe,76,0,0,0,0,0,0,0,0,0,0,2022
Leyzay,4,0,0,0,0,0,0,0,0,0,0,2020
Leyzay,6,0,0,0,0,0,0,0,0,0,0,2021
Leyzay,8,0,0,0,0,0,0,0,0,0,0,2022
Lin,4,0,0,0,0,0,0,0,0,0,0,2020
,,,,,,,,,,,,2021
,,,,,,,,,,,,2022
Lombrax,24,0,0,0,0,0,0,0,0,0,0,2020
Lombrax,3,0,0,0,0,0,0,0,0,0,0,2021
Lombrax,19,0,0,0,0,0,0,0,0,0,0,2022
Longeaigue,14,0,0,0,0,0,0,0,0,0,0,2020
Longeaigue,20,0,0,0,0,0,0,0,0,0,0,2021
,,,,,,,,,,,,2022
Longeron,9,0,0,0,0,0,0,0,0,0,0,2020
Longeron,16,0,0,0,0,0,0,0,0,0,0,2021
Longeron,1,0,0,0,0,0,0,0,0,0,0,2022
Lutrive,17,0,0,0,0,0,0,0,0,0,0,2020
Lutrive,18,0,0,0,0,0,0,0,0,0,0,2021
Lutrive,6,0,0,0,0,0,0,0,0,0,0,2022
Malagne,1,0,0,0,0,0,0,0,0,0,0,2020
,,,,,,,,,,,,2021
,,,,,,,,,,,,2022
Manche,17,0,0,0,0,0,0,0,0,0,0,2020
Manche,22,0,0,0,0,0,0,0,0,0,0,2021
Manche,16,0,0,0,0,0,0,0,0,0,0,2022
Marjolaine,3,0,0,0,0,0,0,0,0,0,0,2020
,,,,,,,,,,,,2021
Marjolaine,6,0,0,0,0,0,0,0,0,0,0,2022
Marnand,83,0,0,0,0,0,0,0,0,0,0,2020
Marnand,52,0,0,0,0,0,0,0,0,0,0,2021
Marnand,42,0,0,0,0,0,0,0,0,0,0,2022
Mèbre,155,75,0,0,0,0,0,0,0,0,0,2020
Mèbre,174,0,0,0,0,0,0,0,0,0,0,2021
Mèbre,204,0,0,0,0,0,0,0,0,0,0,2022
Mélaz,20,0,0,0,0,0,0,0,0,0,0,2020
Mélaz,17,0,0,0,0,0,0,0,0,0,0,2021
,,,,,,,,,,,,2022
Mentue,794,10,1,2,0,1,0,0,0,0,2,2020
Mentue,488,0,0,0,0,0,0,0,0,0,5,2021
Mentue,576,0,1,0,0,0,1,0,0,0,0,2022
Mérils,2,0,0,0,0,0,0,0,0,0,0,2020
Mérils,17,0,0,0,0,0,0,0,0,0,0,2021
,,,,,,,,,,,,2022
Mérine,47,0,0,0,0,0,0,0,0,0,0,2020
Mérine,61,0,0,0,0,0,0,0,0,0,0,2021
Mérine,14,0,0,0,0,0,0,0,0,0,0,2022
Mionne,90,0,0,0,0,0,0,0,0,0,0,2020
Mionne,66,0,0,0,0,0,0,0,0,0,0,2021
Mionne,24,0,0,0,0,1,0,0,0,0,0,2022
Moiry,22,0,0,0,0,0,0,0,0,0,0,2020
Moiry,6,0,0,0,0,0,0,0,0,0,0,2021
Moiry,7,0,0,0,0,0,0,0,0,0,0,2022
Molliette,20,0,0,0,0,0,0,0,0,0,0,2020
Molliette,17,0,0,0,0,0,0,0,0,0,0,2021
Molliette,8,0,0,0,0,0,0,0,0,0,0,2022
Molombe,37,0,0,0,0,0,0,0,0,0,0,2020
Molombe,14,0,0,0,0,0,0,0,0,0,0,2021
Molombe,7,0,0,0,0,0,0,0,0,0,0,2022
Montant,15,0,0,0,0,0,0,0,0,0,0,2020
Montant,12,0,0,0,0,0,0,0,0,0,0,2021
Montant,8,0,0,0,0,0,0,0,0,0,0,2022
Morand,12,0,0,0,0,0,0,0,0,0,0,2020
Morand,5,0,0,0,0,0,0,0,0,0,0,2021
Morand,3,0,0,0,0,0,0,0,0,0,0,2022
Morges,317,0,6,0,0,0,0,0,0,0,0,2020
Morges,310,0,0,0,0,0,0,0,0,0,4,2021
Morges,113,0,0,0,0,0,0,0,0,0,0,2022
Mortigue,6,0,0,0,0,0,0,0,0,0,0,2020
,,,,,,,,,,,,2021
,,,,,,,,,,,,2022
Mortigue,37,20,0,0,0,0,0,0,0,0,0,2020
Mortigue,56,0,0,0,0,0,0,0,0,0,0,2021
Mortigue,21,0,0,0,0,0,0,0,0,0,0,2022
Morvaz,3,0,0,0,0,0,0,0,0,0,0,2020
Morvaz,1,0,0,0,0,0,0,0,0,0,0,2021
,,,,,,,,,,,,2022
Moteline,5,0,0,0,0,0,0,0,0,0,0,2020
Moteline,8,0,0,0,0,0,0,0,0,0,0,2021
,,,,,,,,,,,,2022
Motélon,15,0,0,0,0,0,0,0,0,0,0,2020
Motélon,6,0,0,0,0,0,0,0,0,0,0,2021
Motélon,4,0,0,0,0,0,0,0,0,0,0,2022
Moulin,3,0,0,0,0,0,0,0,0,0,0,2020
Moulin,5,0,0,0,0,0,0,0,0,0,0,2021
Moulin,1,0,0,0,0,0,0,0,0,0,0,2022
Mujon,87,0,0,0,0,0,0,0,0,0,0,2020
Mujon,29,0,0,0,0,0,0,0,0,0,0,2021
Mujon,78,0,0,0,0,0,0,0,0,0,0,2022
Nant de Crassier,4,0,0,0,0,0,0,0,0,0,0,2020
,,,,,,,,,,,,2021
,,,,,,,,,,,,2022
Nant de Pry,6,0,0,0,0,0,0,0,0,0,0,2020
Nant de Pry,1,0,0,0,0,0,0,0,0,0,0,2021
Nant de Pry,6,0,0,0,0,0,0,0,0,0,0,2022
Neirigue,1,0,0,0,0,0,0,0,0,0,0,2020
Neirigue,2,0,0,0,0,0,0,0,0,0,0,2021
,,,,,,,,,,,,2022
Neyrevaux,18,0,0,0,0,0,0,0,0,0,1,2020
Neyrevaux,22,0,0,0,20,0,0,0,0,0,0,2021
Neyrevaux,1,0,0,0,0,0,0,0,0,0,0,2022
Niauque,17,0,0,0,0,0,0,0,0,0,0,2020
Niauque,2,0,0,0,0,0,0,0,0,0,0,2021
Niauque,11,0,0,0,0,0,0,0,0,0,0,2022
Noiraigue,33,0,0,0,0,0,0,0,0,0,0,2020
Noiraigue,18,0,0,0,0,0,0,0,0,0,0,2021
Noiraigue,69,0,0,0,0,0,0,0,0,0,0,2022
Nozon,342,0,0,0,0,0,7,0,0,0,1,2020
Nozon,117,0,0,0,0,0,0,0,0,0,0,2021
Nozon,186,0,2,0,0,0,0,0,0,0,0,2022
Ognona,60,0,0,0,0,0,0,0,0,0,0,2020
Ognona,20,0,0,0,0,0,0,0,0,0,0,2021
Ognona,15,0,0,0,0,0,0,0,0,0,0,2022
Orbe,1852,1155,17,592,0,1,66,38,0,0,238,2020
Orbe,976,208,15,0,85,0,53,0,0,0,228,2021
